force_x,force_y,torque_z,stamp:
1.0,-1.0,0.01,73850219999
1.0,-1.0,0.01,73900220000
1.0,-1.0,0.01,73950220000
1.0,-1.0,0.01,74000209999
1.0,-1.0,0.01,74050219999
1.0,-1.0,0.01,74100219999
1.0,-1.0,0.01,74150220000
1.0,-1.0,0.01,74200220000
1.0,-1.0,0.01,74250209999
1.0,-1.0,0.01,74300219999
1.0,-1.0,0.01,74350219999
1.0,-1.0,0.01,74400220000
1.0,-1.0,0.01,74450220000
1.0,-1.0,0.0,74500209999
1.0,-1.0,0.0,74550219999
1.0,-1.0,0.0,74600219999
1.0,-1.0,-0.01,74650220000
1.0,-1.0,-0.01,74700220000
1.0,-1.0,-0.01,74750209999
1.0,-1.0,-0.01,74800219999
1.0,-1.0,-0.01,74850219999
1.0,-1.0,-0.01,74900220000
1.0,-1.0,-0.01,74950220000
1.0,-1.0,-0.01,75000209999
1.0,-1.0,-0.01,75050219999
1.0,-1.0,-0.01,75100219999
1.0,-1.0,-0.01,75150220000
1.0,-1.0,-0.01,75200220000
1.0,-1.0,-0.01,75250209999
1.0,0.0,-0.01,75300219999
1.0,0.0,-0.01,75350219999
1.0,0.0,-0.01,75400220000
1.0,-1.0,-0.01,75450220000
1.0,-1.0,-0.01,75500209999
1.0,-1.0,-0.01,75550219999
1.0,-1.0,-0.01,75600219999
1.0,-1.0,-0.01,75650220000
1.0,-1.0,-0.01,75700220000
1.0,-1.0,-0.01,75750209999
1.0,-1.0,-0.01,75800219999
1.0,-1.0,-0.01,75850219999
1.0,-1.0,-0.01,75900220000
1.0,-1.0,-0.01,75950220000
1.0,-1.0,-0.01,76000209999
1.0,-1.0,-0.01,76050219999
1.0,-1.0,-0.01,76100219999
0.0,-1.0,-0.01,76150220000
0.0,-1.0,-0.01,76200220000
0.0,-1.0,-0.01,76250209999
0.0,-1.0,-0.01,76300219999
0.0,-1.0,-0.01,76350219999
0.0,-1.0,-0.01,76400220000
0.0,-1.0,-0.01,76450220000
0.0,-1.0,-0.01,76500209999
0.0,-1.0,-0.01,76550219999
0.0,-1.0,-0.01,76600219999
0.0,-1.0,-0.01,76650220000
0.0,-1.0,-0.01,76700220000
0.0,-1.0,-0.01,76750209999
0.0,-1.0,-0.01,76800219999
0.0,-1.0,-0.01,76850219999
0.0,-1.0,-0.01,76900220000
0.0,-1.0,-0.01,76950220000
0.0,-1.0,-0.01,77000209999
0.0,-1.0,-0.01,77050219999
0.0,-1.0,-0.01,77100219999
0.0,-1.0,-0.01,77150220000
0.0,-1.0,-0.01,77200220000
0.0,-1.0,-0.01,77250209999
0.0,-1.0,-0.01,77300219999
0.0,-1.0,-0.01,77350219999
0.0,-1.0,-0.01,77400220000
0.0,-1.0,-0.01,77450220000
0.0,-1.0,-0.01,77500209999
0.0,-1.0,-0.01,77550219999
0.0,-1.0,-0.01,77600219999
0.0,-1.0,-0.01,77650220000
0.0,-1.0,-0.01,77700220000
0.0,-1.0,-0.01,77750209999
0.0,-1.0,-0.01,77800219999
0.0,-1.0,-0.01,77850219999
0.0,-1.0,-0.01,77900220000
0.0,-1.0,-0.01,77950220000
0.0,-1.0,-0.01,78000209999
0.0,-1.0,-0.01,78050219999
0.0,-1.0,-0.01,78100219999
0.0,-1.0,-0.01,78150220000
0.0,-1.0,-0.01,78200220000
0.0,-1.0,-0.01,78250209999
0.0,-1.0,-0.01,78300219999
0.0,-1.0,-0.01,78350219999
0.0,-1.0,-0.01,78400220000
0.0,-1.0,-0.01,78450220000
0.0,-1.0,-0.01,78500209999
0.0,-1.0,-0.01,78550219999
0.0,-1.0,-0.01,78600219999
0.0,-1.0,-0.01,78650220000
0.0,-1.0,-0.01,78700220000
0.0,-1.0,-0.01,78750209999
0.0,-1.0,-0.01,78800219999
0.0,-1.0,-0.01,78850219999
0.0,-1.0,-0.01,78900220000
0.0,-1.0,-0.01,78950220000
0.0,-1.0,-0.01,79000209999
0.0,-1.0,-0.01,79050219999
0.0,-1.0,-0.01,79100219999
0.0,-1.0,-0.01,79150220000
0.0,-1.0,-0.01,79200220000
0.0,-1.0,-0.01,79250209999
1.0,-1.0,-0.01,79300219999
1.0,-1.0,-0.01,79350219999
1.0,-1.0,-0.01,79400220000
1.0,0.0,-0.01,79450220000
1.0,0.0,-0.01,79500209999
1.0,0.0,-0.01,79550219999
1.0,0.0,-0.01,79600219999
1.0,0.0,-0.01,79650220000
1.0,0.0,-0.01,79700220000
1.0,0.0,-0.01,79750209999
1.0,0.0,-0.01,79800219999
1.0,0.0,-0.01,79850219999
1.0,0.0,-0.01,79900220000
1.0,1.0,-0.01,79950220000
1.0,1.0,-0.01,80000209999
1.0,1.0,-0.01,80050219999
1.0,1.0,-0.01,80100219999
1.0,1.0,-0.01,80150220000
1.0,1.0,-0.01,80200220000
1.0,1.0,-0.01,80250209999
1.0,1.0,-0.01,80300219999
1.0,1.0,0.0,80350219999
1.0,1.0,0.0,80400220000
1.0,1.0,0.0,80450220000
1.0,1.0,0.0,80500209999
1.0,1.0,0.0,80550219999
1.0,1.0,0.0,80600219999
1.0,1.0,0.0,80650220000
1.0,1.0,-0.01,80700220000
1.0,1.0,-0.01,80750209999
1.0,1.0,-0.01,80800219999
1.0,1.0,-0.01,80850219999
1.0,1.0,-0.01,80900220000
1.0,1.0,-0.01,80950220000
1.0,1.0,-0.01,81000209999
1.0,1.0,-0.01,81050219999
1.0,1.0,-0.01,81100219999
1.0,1.0,-0.01,81150220000
1.0,1.0,-0.01,81200220000
1.0,1.0,-0.01,81250209999
1.0,1.0,-0.01,81300219999
1.0,1.0,-0.01,81350219999
1.0,1.0,-0.01,81400220000
1.0,1.0,-0.01,81450220000
1.0,1.0,-0.01,81500209999
1.0,1.0,-0.01,81550219999
1.0,1.0,-0.01,81600219999
1.0,1.0,-0.01,81650220000
1.0,1.0,-0.01,81700220000
1.0,1.0,-0.01,81750209999
0.0,1.0,-0.01,81800219999
0.0,1.0,-0.01,81850219999
0.0,1.0,-0.01,81900220000
0.0,1.0,-0.01,81950220000
0.0,1.0,-0.01,82000209999
0.0,1.0,-0.01,82050219999
0.0,1.0,-0.01,82100219999
0.0,1.0,-0.01,82150220000
0.0,1.0,-0.01,82200220000
0.0,1.0,-0.01,82250209999
0.0,0.0,-0.01,82300219999
0.0,0.0,-0.01,82350219999
0.0,0.0,-0.01,82400220000
0.0,0.0,-0.01,82450220000
0.0,0.0,-0.01,82500209999
0.0,0.0,-0.01,82550219999
0.0,0.0,-0.01,82600219999
0.0,0.0,-0.01,82650220000
0.0,0.0,-0.01,82700220000
0.0,0.0,-0.01,82750209999
0.0,0.0,-0.01,82800219999
0.0,0.0,-0.01,82850219999
0.0,0.0,-0.01,82900220000
0.0,0.0,-0.01,82950220000
0.0,0.0,-0.01,83000209999
0.0,0.0,-0.01,83050219999
0.0,0.0,-0.01,83100219999
0.0,0.0,-0.01,83150220000
0.0,0.0,-0.01,83200220000
0.0,0.0,-0.01,83250209999
0.0,0.0,-0.01,83300219999
0.0,0.0,-0.01,83350219999
0.0,0.0,-0.01,83400220000
0.0,0.0,-0.01,83450220000
0.0,0.0,-0.01,83500209999
0.0,0.0,-0.01,83550219999
0.0,0.0,-0.01,83600219999
0.0,0.0,-0.01,83650220000
0.0,0.0,-0.01,83700220000
0.0,0.0,-0.01,83750209999
0.0,0.0,-0.01,83800219999
0.0,0.0,-0.01,83850219999
0.0,0.0,-0.01,83900220000
1.0,0.0,-0.01,83950220000
1.0,0.0,-0.01,84000209999
1.0,0.0,-0.01,84050219999
1.0,0.0,-0.01,84100219999
1.0,0.0,-0.01,84150220000
1.0,0.0,-0.01,84200220000
1.0,1.0,-0.01,84250209999
1.0,1.0,-0.01,84300219999
1.0,1.0,-0.01,84350219999
1.0,1.0,-0.01,84400220000
1.0,1.0,-0.01,84450220000
1.0,1.0,-0.01,84500209999
1.0,1.0,-0.01,84550219999
1.0,1.0,-0.01,84600219999
1.0,1.0,-0.01,84650220000
1.0,1.0,-0.01,84700220000
1.0,1.0,-0.01,84750209999
1.0,1.0,-0.01,84800219999
1.0,1.0,-0.01,84850219999
1.0,1.0,-0.01,84900220000
1.0,1.0,-0.01,84950220000
0.0,1.0,-0.01,85000209999
0.0,1.0,-0.01,85050219999
0.0,1.0,-0.01,85100219999
0.0,1.0,-0.01,85150220000
0.0,1.0,-0.01,85200220000
0.0,1.0,-0.01,85250209999
0.0,1.0,-0.01,85300219999
0.0,1.0,-0.01,85350219999
0.0,1.0,-0.01,85400220000
0.0,1.0,-0.01,85450220000
-1.0,1.0,-0.01,85500209999
-1.0,1.0,-0.01,85550219999
-1.0,1.0,-0.01,85600219999
-1.0,1.0,-0.01,85650220000
-1.0,1.0,-0.01,85700220000
-1.0,1.0,-0.01,85750209999
-1.0,1.0,-0.01,85800219999
-1.0,1.0,-0.01,85850219999
-1.0,1.0,-0.01,85900220000
-1.0,1.0,-0.01,85950220000
-1.0,1.0,-0.01,86000209999
-1.0,1.0,-0.01,86050219999
-1.0,1.0,-0.01,86100219999
-1.0,1.0,-0.01,86150220000
-1.0,1.0,-0.01,86200220000
-1.0,1.0,-0.01,86250209999
-1.0,1.0,-0.01,86300219999
-1.0,1.0,-0.01,86350219999
-1.0,1.0,-0.01,86400220000
-1.0,1.0,-0.01,86450220000
-1.0,1.0,-0.01,86500209999
-1.0,1.0,-0.01,86550219999
-1.0,1.0,-0.01,86600219999
-1.0,1.0,-0.01,86650220000
0.0,1.0,-0.01,86700220000
0.0,1.0,-0.01,86750209999
0.0,1.0,-0.01,86800219999
0.0,1.0,-0.01,86850219999
0.0,1.0,-0.01,86900220000
0.0,1.0,-0.01,86950220000
0.0,1.0,-0.01,87000209999
0.0,1.0,-0.01,87050219999
0.0,1.0,-0.01,87100219999
0.0,1.0,-0.01,87150220000
0.0,1.0,-0.01,87200220000
0.0,1.0,-0.01,87250209999
0.0,1.0,-0.01,87300219999
0.0,1.0,-0.01,87350219999
0.0,1.0,-0.01,87400220000
0.0,1.0,-0.01,87450220000
0.0,1.0,-0.01,87500209999
0.0,1.0,-0.01,87550219999
0.0,1.0,-0.01,87600219999
0.0,1.0,-0.01,87650220000
0.0,1.0,-0.01,87700220000
0.0,1.0,-0.01,87750209999
0.0,1.0,-0.01,87800219999
0.0,1.0,-0.01,87850219999
0.0,1.0,-0.01,87900220000
0.0,1.0,-0.01,87950220000
0.0,1.0,-0.01,88000209999
0.0,1.0,-0.01,88050219999
0.0,1.0,-0.01,88100219999
0.0,1.0,-0.01,88150220000
0.0,1.0,-0.01,88200220000
0.0,1.0,-0.01,88250209999
0.0,1.0,-0.01,88300219999
0.0,1.0,-0.01,88350219999
0.0,1.0,-0.01,88400220000
0.0,1.0,-0.01,88450220000
0.0,1.0,-0.01,88500209999
0.0,1.0,-0.01,88550219999
0.0,1.0,-0.01,88600219999
0.0,1.0,-0.01,88650220000
0.0,1.0,-0.01,88700220000
0.0,1.0,-0.01,88750209999
1.0,1.0,-0.01,88800219999
1.0,1.0,-0.01,88850219999
1.0,1.0,-0.01,88900220000
1.0,1.0,-0.01,88950220000
1.0,1.0,-0.01,89000209999
1.0,1.0,-0.01,89050219999
1.0,1.0,-0.01,89100219999
1.0,1.0,-0.01,89150220000
1.0,1.0,-0.01,89200220000
1.0,1.0,-0.01,89250209999
1.0,1.0,-0.01,89300219999
1.0,1.0,-0.01,89350219999
1.0,1.0,0.0,89400220000
1.0,1.0,0.0,89450220000
1.0,1.0,0.0,89500209999
1.0,1.0,0.0,89550219999
1.0,1.0,0.0,89600219999
1.0,1.0,0.0,89650220000
1.0,1.0,0.0,89700220000
1.0,1.0,0.0,89750209999
1.0,1.0,0.0,89800219999
1.0,1.0,0.01,89850219999
1.0,1.0,0.01,89900220000
1.0,1.0,0.01,89950220000
0.0,1.0,0.01,90000209999
0.0,1.0,0.01,90050219999
0.0,1.0,0.01,90100219999
0.0,1.0,0.01,90150220000
0.0,1.0,0.01,90200220000
0.0,1.0,0.01,90250209999
-1.0,1.0,0.01,90300219999
-1.0,1.0,0.01,90300219999
-1.0,1.0,0.01,90400220000
-1.0,1.0,0.01,90450220000
-1.0,1.0,0.01,90500209999
-1.0,1.0,0.01,90550219999
-1.0,1.0,0.01,90600219999
-1.0,1.0,0.01,90650220000
-1.0,1.0,0.01,90700220000
-1.0,0.0,0.01,90750209999
-1.0,0.0,0.01,90800219999
-1.0,0.0,0.01,90850219999
-1.0,0.0,0.01,90900220000
-1.0,0.0,0.01,90950220000
-1.0,0.0,0.01,91000209999
-1.0,0.0,0.01,91050219999
-1.0,0.0,0.01,91100219999
-1.0,0.0,0.01,91150220000
-1.0,0.0,0.01,91200220000
-1.0,0.0,0.01,91250209999
-1.0,0.0,0.01,91300219999
-1.0,0.0,0.01,91350219999
-1.0,0.0,0.01,91400220000
-1.0,0.0,0.01,91450220000
-1.0,0.0,0.01,91500209999
-1.0,0.0,0.01,91550219999
-1.0,0.0,0.01,91600219999
-1.0,0.0,0.01,91650220000
0.0,0.0,0.01,91700220000
0.0,0.0,0.01,91750209999
0.0,0.0,0.01,91800219999
0.0,0.0,0.01,91850219999
0.0,0.0,0.01,91900220000
0.0,0.0,0.01,91950220000
0.0,0.0,0.01,92000209999
0.0,0.0,0.01,92050219999
0.0,0.0,0.01,92100219999
0.0,0.0,0.01,92150220000
1.0,0.0,0.01,92200220000
1.0,0.0,0.01,92250209999
1.0,0.0,0.01,92300219999
1.0,0.0,0.01,92350219999
1.0,0.0,0.01,92400220000
1.0,0.0,0.01,92450220000
1.0,0.0,0.01,92500209999
1.0,0.0,0.01,92550219999
1.0,0.0,0.01,92600219999
1.0,0.0,0.01,92650220000
1.0,0.0,0.01,92700220000
1.0,0.0,0.01,92750209999
1.0,0.0,0.01,92800219999
1.0,0.0,0.01,92850219999
1.0,0.0,0.01,92900220000
1.0,0.0,0.01,92950220000
1.0,0.0,0.01,93000209999
1.0,0.0,0.01,93050219999
1.0,0.0,0.01,93100219999
1.0,0.0,0.01,93150220000
1.0,0.0,0.01,93200220000
1.0,0.0,0.01,93250209999
1.0,0.0,0.01,93300219999
1.0,0.0,0.01,93350219999
1.0,0.0,0.01,93400220000
1.0,0.0,0.01,93450220000
1.0,0.0,0.01,93500209999
1.0,0.0,0.01,93550219999
1.0,0.0,0.01,93600219999
1.0,0.0,0.01,93650220000
1.0,0.0,0.01,93700220000
1.0,0.0,0.01,93750209999
1.0,0.0,0.01,93800219999
1.0,0.0,0.01,93850219999
1.0,0.0,0.01,93900220000
1.0,0.0,0.01,93950220000
1.0,0.0,0.01,94000209999
1.0,0.0,0.01,94050219999
1.0,1.0,0.01,94100219999
1.0,1.0,0.01,94150220000
1.0,1.0,0.01,94200220000
0.0,1.0,0.01,94250209999
0.0,1.0,0.01,94300219999
0.0,1.0,0.01,94350219999
0.0,1.0,0.01,94400220000
0.0,1.0,0.01,94450220000
0.0,1.0,0.01,94500209999
0.0,1.0,0.01,94550219999
0.0,1.0,0.01,94600219999
0.0,1.0,0.01,94650220000
0.0,1.0,0.01,94700220000
1.0,1.0,0.01,94750209999
1.0,1.0,0.01,94800219999
1.0,1.0,0.01,94850219999
1.0,1.0,0.01,94900220000
1.0,1.0,0.01,94950220000
1.0,1.0,0.01,95000209999
1.0,1.0,0.01,95050219999
1.0,1.0,0.01,95100219999
1.0,1.0,0.01,95150220000
1.0,1.0,0.01,95200220000
1.0,1.0,0.01,95250209999
1.0,1.0,0.01,95300219999
1.0,1.0,0.01,95350219999
1.0,1.0,0.01,95400220000
1.0,1.0,0.01,95450220000
1.0,1.0,0.01,95500209999
1.0,1.0,0.01,95550219999
1.0,1.0,0.01,95600219999
1.0,1.0,0.01,95650220000
1.0,0.0,0.01,95700220000
1.0,0.0,0.01,95750209999
1.0,0.0,0.01,95800219999
1.0,0.0,0.01,95850219999
1.0,0.0,0.01,95900220000
1.0,0.0,0.01,95950220000
1.0,0.0,0.01,96000209999
1.0,0.0,0.01,96050219999
1.0,0.0,0.01,96100219999
1.0,0.0,0.01,96150220000
1.0,0.0,0.01,96200220000
1.0,0.0,0.01,96250209999
1.0,0.0,0.01,96300219999
1.0,0.0,0.01,96350219999
1.0,-1.0,0.01,96400220000
1.0,-1.0,0.01,96450220000
1.0,-1.0,0.01,96500209999
1.0,-1.0,0.01,96550219999
1.0,-1.0,0.01,96600219999
1.0,-1.0,0.01,96650220000
1.0,-1.0,0.01,96700220000
1.0,-1.0,0.01,96750209999
1.0,-1.0,0.01,96800219999
1.0,-1.0,0.01,96850219999
1.0,-1.0,0.01,96900220000
1.0,-1.0,0.01,96950220000
1.0,-1.0,0.01,97000209999
1.0,-1.0,0.01,97050219999
1.0,-1.0,0.01,97100219999
1.0,-1.0,0.01,97150220000
1.0,-1.0,0.01,97200220000
1.0,-1.0,0.01,97250209999
1.0,-1.0,0.01,97300219999
1.0,-1.0,0.01,97350219999
1.0,-1.0,0.01,97400220000
1.0,-1.0,0.01,97450220000
1.0,-1.0,0.0,97500209999
1.0,-1.0,0.0,97550219999
1.0,-1.0,0.0,97600219999
1.0,-1.0,0.0,97650220000
1.0,-1.0,0.0,97700220000
1.0,-1.0,0.01,97750209999
1.0,-1.0,0.01,97800219999
1.0,-1.0,0.01,97850219999
1.0,-1.0,0.01,97900220000
1.0,-1.0,0.01,97950220000
1.0,-1.0,0.01,98000209999
1.0,-1.0,0.01,98050219999
1.0,-1.0,0.01,98100219999
1.0,0.0,0.01,98150220000
1.0,0.0,0.01,98200220000
1.0,0.0,0.01,98250209999
1.0,0.0,0.01,98300219999
1.0,0.0,0.01,98350219999
1.0,0.0,0.01,98400220000
1.0,0.0,0.01,98450220000
1.0,0.0,0.01,98500209999
1.0,0.0,0.01,98550219999
1.0,0.0,0.01,98600219999
1.0,0.0,0.01,98650220000
1.0,0.0,0.01,98700220000
1.0,0.0,0.01,98750209999
1.0,0.0,0.01,98800219999
1.0,0.0,0.01,98850219999
1.0,0.0,0.01,98900220000
1.0,0.0,0.01,98950220000
1.0,0.0,0.01,99000219999
1.0,0.0,0.01,99050219999
1.0,0.0,0.01,99100219999
1.0,0.0,0.01,99150220000
