force_x,force_y,torque_z,stamp:
0.0,0.75,0.0,15508499999
0.0,0.75,0.0,15558500000
0.0,0.75,0.0,15608499999
0.0,0.75,0.0,15658500000
0.0,0.75,0.0,15708500000
0.0,0.75,0.0,15758499999
0.0,0.75,0.0,15808500000
0.0,0.75,0.0,15858499999
0.0,0.75,0.0,15908500000
0.0,0.75,0.0,15958500000
0.0,0.75,0.0,16008500000
0.0,0.75,0.0,16058499999
0.0,0.75,0.0,16108499999
0.0,0.75,0.0,16158490000
0.0,0.75,0.0,16208500000
0.0,0.75,0.0,16258500000
0.0,0.75,0.0,16308499999
0.0,0.75,0.0,16358499999
0.0,0.75,0.0,16408490000
0.0,0.75,0.0,16458500000
0.0,0.75,0.0,16508500000
0.0,0.75,0.0,16558499999
0.0,0.75,0.0,16608499999
0.0,0.75,0.0,16658490000
0.0,0.75,0.0,16708500000
0.0,0.75,0.0,16758500000
0.0,0.75,0.0,16808499999
0.0,0.75,0.0,16858499999
0.0,0.75,0.0,16908490000
0.0,0.75,0.0,16958500000
0.0,0.75,0.0,17008500000
0.0,0.75,0.0,17058499999
0.0,0.75,0.0,17108499999
0.0,0.75,0.0,17158490000
0.0,0.75,0.0,17208500000
0.0,0.75,0.0,17258500000
0.0,0.75,0.0,17308499999
0.0,0.75,0.0,17358499999
0.0,0.75,0.0,17408490000
0.0,0.75,0.0,17458500000
0.0,0.75,0.0,17508500000
0.0,0.75,0.0,17558499999
0.0,0.75,0.0,17608499999
0.0,0.75,0.0,17658490000
0.0,0.75,0.0,17708500000
0.0,0.75,0.0,17758500000
0.0,0.75,0.0,17808499999
0.0,0.75,0.0,17858499999
0.0,0.75,0.0,17908490000
0.0,0.75,0.0,17958500000
0.0,0.75,0.0,18008500000
0.0,0.75,0.0,18058499999
0.0,0.75,0.0,18108499999
0.0,0.75,0.0,18158490000
0.0,0.75,0.0,18208500000
0.0,0.75,0.0,18258500000
0.0,0.75,0.0,18308499999
0.0,0.75,0.0,18358499999
0.0,0.75,0.0,18408490000
0.0,0.75,0.0,18458500000
0.0,0.75,0.0,18508500000
0.0,0.75,0.0,18558499999
0.0,0.75,0.0,18608499999
0.0,0.75,0.0,18658490000
0.0,0.75,0.0,18708500000
0.0,0.75,0.0,18758500000
0.0,0.75,0.0,18808499999
0.0,0.75,0.0,18858499999
0.0,0.75,0.0,18908490000
0.0,0.75,0.0,18958500000
0.0,0.75,0.0,19008500000
0.0,0.75,0.0,19058499999
0.0,0.75,0.0,19108499999
0.0,0.75,0.0,19158490000
0.0,0.75,0.0,19208500000
0.0,0.75,0.0,19258500000
0.0,0.75,0.0,19308499999
0.0,0.75,0.0,19358499999
0.0,0.75,0.0,19408490000
0.0,0.75,0.0,19458500000
0.0,0.75,0.0,19508500000
0.0,0.0,0.0,19558499999
0.0,0.0,0.0,19608499999
0.0,0.0,0.0,19658490000
0.0,0.0,0.0,19708500000
0.0,0.0,0.0,19758500000
0.0,0.0,0.0,19808499999
0.0,0.0,0.0,19858499999
0.0,-0.75,0.0,19908490000
0.0,-0.75,0.0,19958500000
0.0,-0.75,0.0,20008500000
0.0,-0.75,0.0,20058499999
0.0,-0.75,0.0,20108499999
0.0,-0.75,0.0,20158490000
0.0,-0.75,0.0,20208500000
0.0,-0.75,0.0,20258500000
0.0,-0.75,0.0,20308499999
0.0,-0.75,0.0,20358499999
0.0,-0.75,0.0,20408490000
0.0,-0.75,0.0,20458500000
0.0,-0.75,0.0,20508500000
0.0,-0.75,0.0,20558499999
0.0,-0.75,0.0,20608499999
0.0,-0.75,0.0,20658490000
0.0,-0.75,0.0,20708500000
0.0,-0.75,0.0,20758500000
0.0,-0.75,0.0,20808499999
0.0,-0.75,0.0,20858499999
0.0,-0.75,0.0,20908490000
0.0,-0.75,0.0,20958500000
0.0,-0.75,0.0,21008500000
0.0,-0.75,0.0,21058499999
1.0,-0.75,0.0,21108499999
1.0,0.0,0.0,21158490000
1.0,0.0,0.0,21208500000
1.0,0.0,0.0,21258500000
1.0,0.0,0.0,21308499999
1.0,0.0,0.0,21358499999
1.0,0.0,0.0,21408490000
1.0,0.0,0.0,21458500000
1.0,0.0,0.0,21508500000
1.0,0.0,0.0,21558499999
1.0,0.0,0.0,21608499999
1.0,0.0,0.0,21658490000
1.0,0.0,0.0,21708500000
1.0,0.0,0.0,21758500000
1.0,0.0,0.0,21808499999
1.0,0.0,0.0,21858499999
1.0,0.0,0.0,21908490000
1.0,0.0,0.0,21958500000
1.0,0.0,0.0,22008500000
1.0,0.0,0.0,22058499999
1.0,0.0,0.0,22108499999
1.0,0.0,0.0,22158490000
1.0,0.0,0.0,22208500000
1.0,0.0,0.0,22258500000
1.0,0.0,0.0,22308499999
1.0,0.0,0.0,22358499999
1.0,0.0,0.0,22408490000
1.0,0.0,0.0,22458500000
1.0,0.0,0.0,22508500000
1.0,0.0,0.0,22558499999
1.0,0.0,0.0,22608499999
1.0,0.0,0.0,22658490000
1.0,0.0,0.0,22708500000
1.0,0.0,0.0,22758500000
1.0,0.0,0.0,22808499999
1.0,0.0,0.0,22858499999
1.0,0.0,0.0,22908490000
1.0,0.0,0.0,22958500000
1.0,0.0,0.0,23008500000
1.0,0.0,0.0,23058499999
1.0,0.0,0.0,23108499999
1.0,0.0,0.0,23158490000
1.0,0.0,0.0,23208500000
1.0,0.0,0.0,23258500000
1.0,0.0,0.0,23308499999
1.0,0.0,0.0,23358499999
1.0,0.0,0.0,23408490000
1.0,0.0,0.0,23458500000
1.0,0.0,0.0,23508500000
1.0,0.0,0.0,23558499999
1.0,0.0,0.0,23608499999
1.0,0.0,0.0,23658490000
1.0,0.0,0.0,23708500000
1.0,0.0,0.0,23758500000
1.0,0.0,0.0,23808499999
1.0,0.0,0.0,23858499999
1.0,0.0,0.0,23908490000
1.0,0.0,0.0,23958500000
1.0,0.0,0.0,24008500000
1.0,0.0,0.0,24058499999
1.0,0.0,0.0,24108499999
1.0,0.0,0.0,24158490000
1.0,0.0,0.0,24208500000
1.0,0.0,0.0,24258500000
1.0,0.0,0.0,24308499999
1.0,0.0,0.0,24358499999
1.0,0.0,0.0,24408490000
1.0,0.0,0.0,24458500000
1.0,0.0,0.0,24508500000
1.0,0.0,0.0,24558499999
1.0,0.0,0.0,24608499999
1.0,0.0,0.0,24658490000
1.0,0.0,0.0,24708500000
1.0,0.0,0.0,24758500000
1.0,0.0,0.0,24808499999
1.0,0.0,0.0,24858499999
1.0,0.0,0.0,24908490000
1.0,0.0,0.0,24958500000
1.0,0.0,0.0,25008500000
1.0,0.0,0.0,25058499999
1.0,0.0,0.0,25108499999
1.0,0.0,0.0,25158490000
1.0,0.0,0.0,25208500000
1.0,0.0,0.0,25258500000
1.0,0.0,0.0,25308499999
1.0,0.0,0.0,25358499999
1.0,0.0,0.0,25408490000
1.0,0.0,0.0,25458500000
1.0,0.0,0.0,25508500000
1.0,0.0,0.0,25558499999
1.0,0.0,0.0,25608499999
1.0,0.0,0.0,25658490000
1.0,0.0,0.0,25708500000
1.0,0.0,0.0,25758500000
1.0,0.0,0.0,25808499999
1.0,0.0,0.0,25858499999
1.0,0.0,0.0,25908490000
1.0,0.0,0.0,25958500000
1.0,0.0,0.0,26008500000
1.0,0.0,0.0,26058499999
1.0,0.0,0.0,26108499999
1.0,0.0,0.0,26158490000
1.0,0.0,0.0,26208500000
1.0,0.0,0.0,26258500000
1.0,0.0,0.0,26308499999
1.0,0.0,0.0,26358499999
1.0,0.0,0.0,26408490000
1.0,0.0,0.0,26458500000
1.0,0.0,0.0,26508500000
1.0,0.0,0.0,26558499999
1.0,0.0,0.0,26608499999
1.0,0.0,0.0,26658490000
1.0,0.0,0.0,26708500000
1.0,0.0,0.0,26758500000
1.0,0.0,0.0,26808499999
1.0,0.0,0.0,26858499999
1.0,0.0,0.0,26908490000
1.0,0.0,0.0,26958500000
1.0,0.0,0.0,27008500000
1.0,0.0,0.0,27058499999
1.0,0.0,0.0,27108499999
1.0,0.0,0.0,27158490000
1.0,0.0,0.0,27208500000
1.0,0.0,0.0,27258500000
1.0,0.0,0.0,27308499999
1.0,0.0,0.0,27358499999
1.0,0.0,0.0,27408490000
1.0,0.0,0.0,27458500000
1.0,0.0,0.0,27508500000
1.0,0.0,0.0,27558499999
1.0,0.0,0.0,27608499999
1.0,0.0,0.0,27658490000
1.0,0.0,0.0,27708500000
1.0,0.0,0.0,27758500000
1.0,0.0,0.0,27808499999
1.0,0.0,0.0,27858499999
1.0,0.0,0.0,27908490000
1.0,0.0,0.0,27958500000
1.0,0.0,0.0,28008500000
1.0,0.0,0.0,28058499999
1.0,0.0,0.0,28108499999
1.0,0.0,0.0,28158490000
1.0,0.0,0.0,28208500000
1.0,0.0,0.0,28258500000
1.0,0.0,0.0,28308499999
1.0,0.0,0.0,28358499999
1.0,0.0,0.0,28408490000
1.0,0.0,0.0,28458500000
1.0,0.0,0.0,28508500000
1.0,0.0,0.0,28558499999
1.0,0.0,0.0,28608499999
1.0,0.0,0.0,28658490000
1.0,0.0,0.0,28708500000
1.0,0.0,0.0,28758500000
1.0,0.0,0.0,28808499999
1.0,0.0,0.0,28858499999
1.0,0.0,0.0,28908490000
1.0,0.0,0.0,28958500000
1.0,0.0,0.0,29008500000
1.0,0.0,0.0,29058499999
1.0,0.0,0.0,29108499999
1.0,0.0,0.0,29158490000
1.0,0.0,0.0,29208500000
1.0,0.0,0.0,29258500000
1.0,0.0,0.0,29308499999
1.0,0.0,0.0,29358499999
1.0,0.0,0.0,29408490000
1.0,0.0,0.0,29458500000
1.0,0.0,0.0,29508500000
1.0,0.0,0.0,29558499999
1.0,0.0,0.0,29608499999
1.0,0.0,0.0,29658490000
1.0,0.0,0.0,29708500000
1.0,0.0,0.0,29758500000
1.0,0.0,0.0,29808499999
1.0,0.0,0.0,29858499999
1.0,0.0,0.0,29908490000
1.0,0.0,0.0,29958500000
1.0,0.0,0.0,30008500000
1.0,0.0,0.0,30058499999
1.0,0.0,0.0,30108499999
1.0,0.0,0.0,30158490000
1.0,0.0,0.0,30208500000
1.0,0.0,0.0,30258500000
1.0,0.0,-0.01,30308499999
1.0,0.0,-0.01,30358499999
1.0,0.0,-0.01,30408490000
1.0,0.0,-0.01,30458500000
1.0,0.0,-0.01,30508500000
1.0,0.0,-0.01,30558499999
1.0,0.0,-0.01,30608499999
1.0,0.0,-0.01,30658490000
1.0,0.0,-0.01,30708500000
1.0,0.0,-0.01,30758500000
1.0,0.0,-0.01,30808499999
1.0,0.0,-0.01,30858499999
1.0,0.0,-0.01,30908490000
1.0,0.0,-0.01,30958500000
1.0,0.0,-0.01,31008500000
1.0,0.0,-0.01,31058499999
1.0,0.0,-0.01,31108499999
1.0,0.0,-0.01,31158490000
1.0,0.0,-0.01,31208500000
1.0,0.0,-0.01,31258500000
1.0,0.0,-0.01,31308499999
1.0,0.0,-0.01,31358499999
1.0,0.0,-0.01,31408490000
1.0,0.0,-0.01,31458500000
1.0,0.0,-0.01,31508500000
1.0,0.0,-0.01,31558499999
1.0,0.0,-0.01,31608499999
1.0,0.0,-0.01,31658490000
1.0,0.0,-0.01,31708500000
1.0,0.0,-0.01,31758500000
1.0,0.0,-0.01,31808499999
1.0,0.0,-0.01,31858499999
1.0,0.0,-0.01,31908490000
1.0,0.0,-0.01,31958500000
1.0,0.0,-0.01,32008499999
1.0,0.0,-0.01,32058489999
1.0,0.0,-0.01,32108499999
1.0,0.0,-0.01,32158499999
1.0,0.0,-0.01,32208500000
1.0,0.0,-0.01,32258499999
1.0,0.0,-0.01,32308489999
1.0,0.0,-0.01,32358499999
1.0,0.0,-0.01,32408499999
1.0,0.0,-0.01,32458500000
1.0,0.0,-0.01,32508499999
1.0,0.0,-0.01,32558489999
1.0,0.0,-0.01,32608499999
1.0,0.0,-0.01,32658499999
1.0,0.0,-0.01,32708500000
1.0,0.0,-0.01,32758499999
1.0,0.0,-0.01,32808489999
1.0,0.0,-0.01,32858499999
1.0,0.0,-0.01,32908499999
1.0,0.0,-0.01,32958500000
1.0,0.0,-0.01,33008499999
1.0,0.0,-0.01,33058489999
1.0,0.0,-0.01,33108499999
1.0,0.0,-0.01,33158499999
1.0,0.0,-0.01,33208500000
1.0,0.0,-0.01,33258499999
1.0,0.0,-0.01,33308489999
1.0,0.0,-0.01,33358499999
1.0,0.0,-0.01,33408499999
1.0,0.0,-0.01,33458500000
1.0,0.0,-0.01,33508499999
1.0,0.0,-0.01,33558489999
1.0,0.0,-0.01,33608499999
1.0,0.0,-0.01,33658499999
1.0,0.0,-0.01,33708500000
1.0,0.0,-0.01,33758499999
1.0,0.0,-0.01,33808489999
1.0,0.0,-0.01,33858499999
1.0,0.0,-0.01,33908499999
1.0,0.0,-0.01,33958500000
1.0,0.0,-0.01,34008499999
1.0,0.0,-0.01,34058489999
1.0,0.0,-0.01,34108499999
1.0,0.0,-0.01,34158499999
1.0,0.0,-0.01,34208500000
1.0,0.0,-0.01,34258499999
1.0,0.0,-0.01,34308489999
1.0,0.0,-0.01,34358499999
1.0,0.0,-0.01,34408499999
1.0,0.0,-0.01,34458500000
1.0,0.0,-0.01,34508499999
1.0,0.0,-0.01,34558489999
1.0,0.0,-0.01,34608499999
1.0,0.0,-0.01,34658499999
1.0,0.0,-0.01,34708500000
1.0,0.0,-0.01,34758499999
1.0,0.0,-0.01,34808489999
1.0,0.0,-0.01,34858499999
0.0,0.0,-0.01,34908499999
0.0,0.0,-0.01,34958500000
0.0,0.0,-0.01,35008499999
0.0,0.0,-0.01,35058489999
0.0,0.0,-0.01,35108499999
0.0,0.0,-0.01,35158499999
0.0,0.0,-0.01,35208500000
0.0,0.0,-0.01,35258499999
0.0,0.0,-0.01,35308489999
0.0,0.0,-0.01,35358499999
0.0,0.0,-0.01,35408499999
0.0,0.0,-0.01,35458500000
0.0,0.0,-0.01,35508499999
1.0,0.0,-0.01,35558489999
1.0,0.0,-0.01,35608499999
1.0,0.0,-0.01,35658499999
1.0,0.0,-0.01,35708500000
1.0,0.0,-0.01,35758499999
1.0,0.0,-0.01,35808489999
1.0,0.0,-0.01,35858499999
1.0,0.0,-0.01,35908499999
1.0,0.0,-0.01,35958500000
1.0,0.0,-0.01,36008499999
1.0,0.0,-0.01,36058489999
1.0,0.0,-0.01,36108499999
1.0,0.0,-0.01,36158499999
1.0,0.0,-0.01,36208500000
1.0,0.0,-0.01,36258499999
1.0,0.0,-0.01,36308489999
1.0,0.0,-0.01,36358499999
1.0,0.0,0.0,36408499999
1.0,0.0,0.0,36458500000
1.0,0.0,0.0,36508499999
1.0,0.0,0.0,36558489999
1.0,0.0,0.0,36608499999
1.0,0.0,0.0,36658499999
1.0,0.0,0.0,36708500000
1.0,0.0,0.0,36758499999
1.0,0.0,0.0,36808489999
1.0,0.0,0.0,36858499999
1.0,0.0,0.0,36908499999
1.0,0.0,0.0,36958500000
1.0,0.0,0.0,37008499999
1.0,0.0,0.0,37058489999
1.0,0.0,0.0,37108499999
1.0,0.0,0.0,37158499999
1.0,0.0,0.0,37208500000
1.0,0.0,0.0,37258499999
1.0,0.0,0.0,37308489999
1.0,0.0,0.0,37358499999
1.0,0.0,0.0,37408499999
1.0,0.0,0.0,37458500000
1.0,0.0,0.0,37508499999
1.0,0.0,-0.01,37558489999
1.0,0.0,-0.01,37608499999
1.0,0.0,-0.01,37658499999
1.0,0.0,-0.01,37708500000
1.0,0.0,-0.01,37758499999
1.0,0.0,-0.01,37808489999
1.0,0.0,-0.01,37858499999
1.0,0.0,-0.01,37908499999
1.0,0.0,-0.01,37958500000
1.0,0.0,-0.01,38008499999
1.0,0.0,-0.01,38058489999
1.0,0.0,-0.01,38108499999
1.0,0.0,-0.01,38158499999
1.0,0.0,-0.01,38208500000
1.0,0.0,-0.01,38258499999
1.0,0.0,-0.01,38308489999
1.0,0.0,-0.01,38358499999
1.0,0.0,-0.01,38408499999
1.0,0.0,-0.01,38458500000
1.0,0.0,-0.01,38508499999
1.0,0.0,-0.01,38558489999
1.0,0.0,-0.01,38608499999
1.0,0.0,-0.01,38658499999
1.0,0.0,-0.01,38708500000
1.0,0.0,-0.01,38758499999
1.0,0.0,-0.01,38808489999
1.0,0.0,-0.01,38858499999
1.0,0.0,-0.01,38908499999
1.0,0.0,-0.01,38958500000
1.0,0.0,-0.01,39008499999
1.0,0.0,-0.01,39058489999
1.0,0.0,0.0,39108499999
1.0,0.0,0.0,39158499999
1.0,0.0,0.0,39208500000
1.0,0.0,0.0,39258499999
1.0,0.0,0.0,39308489999
1.0,0.0,0.0,39358499999
1.0,0.0,0.0,39408499999
1.0,0.0,0.0,39458500000
1.0,0.0,0.01,39508499999
1.0,0.0,0.01,39558489999
1.0,0.0,0.01,39608499999
1.0,0.0,0.01,39658499999
1.0,0.0,0.01,39708500000
1.0,0.0,0.01,39758499999
1.0,0.0,0.01,39808489999
1.0,0.0,0.01,39858499999
1.0,0.0,0.0,39908499999
1.0,0.0,0.0,39958500000
1.0,0.0,0.0,40008499999
1.0,0.0,0.0,40058489999
1.0,0.0,0.0,40108499999
1.0,0.0,0.0,40158499999
1.0,0.0,0.0,40208500000
1.0,0.0,0.0,40258499999
1.0,0.0,0.0,40308489999
1.0,0.0,0.0,40358499999
1.0,0.0,0.0,40408499999
1.0,0.0,0.0,40458500000
1.0,0.0,-0.01,40508499999
1.0,0.0,-0.01,40558489999
1.0,0.0,-0.01,40608499999
1.0,0.0,-0.01,40658499999
1.0,0.0,-0.01,40708500000
1.0,0.0,-0.01,40758499999
1.0,0.0,-0.01,40808489999
1.0,0.0,-0.01,40858499999
1.0,0.0,-0.01,40908499999
0.0,0.0,-0.01,40958500000
0.0,0.0,-0.01,41008499999
0.0,0.0,-0.01,41058489999
0.0,0.0,-0.01,41108499999
0.0,0.0,-0.01,41158499999
0.0,0.0,-0.01,41208500000
0.0,0.0,-0.01,41258499999
0.0,0.0,-0.01,41308489999
0.0,0.0,-0.01,41358499999
0.0,0.0,-0.01,41408499999
0.0,0.0,-0.01,41458500000
0.0,0.0,-0.01,41508499999
0.0,0.0,-0.01,41558489999
0.0,0.0,-0.01,41608499999
0.0,0.0,-0.01,41658499999
0.0,0.0,-0.01,41708500000
0.0,0.0,-0.01,41758499999
0.0,0.0,-0.01,41808489999
0.0,0.0,-0.01,41858499999
0.0,0.0,-0.01,41908499999
0.0,0.0,-0.01,41958500000
0.0,0.0,-0.01,42008499999
0.0,0.0,-0.01,42058489999
0.0,0.0,-0.01,42108499999
1.0,0.0,-0.01,42158499999
1.0,0.0,-0.01,42208500000
1.0,0.0,-0.01,42258499999
1.0,0.0,0.0,42308489999
1.0,0.0,0.0,42358499999
1.0,0.0,0.01,42408499999
1.0,0.0,0.01,42458500000
1.0,0.0,0.01,42508499999
1.0,0.0,0.01,42558489999
1.0,0.0,0.01,42608499999
1.0,0.0,0.01,42658499999
1.0,0.0,0.01,42708500000
1.0,0.0,0.01,42758499999
1.0,0.0,0.01,42808489999
1.0,0.0,0.01,42858499999
1.0,0.0,0.01,42908499999
1.0,0.0,0.01,42958500000
1.0,0.0,0.01,43008499999
1.0,0.0,0.01,43058489999
1.0,0.0,0.01,43108499999
1.0,0.0,0.01,43158499999
1.0,0.0,0.01,43208500000
1.0,0.0,0.01,43258499999
1.0,0.0,0.01,43308489999
1.0,0.0,0.01,43358499999
1.0,0.0,0.01,43408499999
1.0,0.0,0.01,43458500000
0.0,0.0,0.01,43508499999
0.0,0.0,0.01,43558489999
0.0,0.0,0.01,43608499999
0.0,0.0,0.01,43658499999
0.0,0.0,0.01,43708500000
0.0,0.0,0.01,43758499999
0.0,0.0,0.01,43808489999
0.0,0.0,0.01,43858499999
0.0,0.0,0.01,43908499999
0.0,0.0,0.01,43958500000
0.0,-0.75,0.01,44008499999
0.0,-0.75,0.01,44058489999
0.0,-0.75,0.01,44108499999
0.0,-0.75,0.01,44158499999
0.0,-0.75,0.01,44208500000
0.0,-0.75,0.01,44258499999
0.0,-0.75,0.01,44308489999
0.0,-0.75,0.01,44358499999
0.0,-0.75,0.01,44408499999
0.0,-0.75,0.01,44458500000
1.0,-0.75,0.01,44508499999
1.0,-0.75,0.01,44558489999
1.0,-0.75,0.01,44608499999
1.0,-0.75,0.01,44658499999
1.0,-0.75,0.01,44708500000
1.0,-0.75,0.01,44758499999
1.0,-0.75,0.01,44808489999
1.0,-0.75,0.01,44858499999
1.0,-0.75,0.01,44908499999
1.0,-0.75,0.01,44958500000
1.0,-0.75,0.01,45008499999
1.0,-0.75,0.01,45058489999
1.0,-0.75,0.01,45108499999
1.0,-0.75,0.01,45158499999
1.0,-0.75,0.01,45208500000
1.0,-0.75,0.01,45258499999
1.0,-0.75,0.01,45308489999
1.0,-0.75,0.01,45358499999
1.0,-0.75,0.01,45408499999
1.0,-0.75,0.01,45458500000
1.0,-0.75,0.01,45508499999
1.0,-0.75,0.01,45558489999
1.0,-0.75,0.01,45608499999
1.0,-0.75,0.01,45658499999
1.0,-0.75,0.01,45708500000
1.0,-0.75,0.01,45758499999
1.0,-0.75,0.01,45808489999
1.0,-0.75,0.01,45858499999
1.0,-0.75,0.01,45908499999
1.0,-0.75,0.01,45958500000
1.0,-0.75,0.01,46008499999
1.0,-0.75,0.01,46058489999
1.0,-0.75,0.01,46108499999
1.0,-0.75,0.01,46158499999
1.0,-0.75,0.01,46208500000
1.0,-0.75,0.01,46258499999
1.0,-0.75,0.01,46308489999
1.0,-0.75,0.01,46358499999
1.0,-0.75,0.01,46408499999
1.0,-0.75,0.01,46458500000
0.0,-0.75,0.01,46508499999
-1.0,-0.75,0.01,46558489999
-1.0,-0.75,0.01,46608499999
-1.0,0.0,0.01,46658499999
-1.0,0.0,0.01,46708500000
-1.0,0.0,0.01,46758499999
-1.0,0.0,0.01,46808489999
-1.0,0.0,0.01,46858499999
-1.0,0.0,0.01,46908499999
-1.0,0.0,0.01,46958500000
-1.0,0.0,0.01,47008499999
-1.0,0.0,0.01,47058489999
-1.0,0.0,0.01,47108499999
-1.0,0.0,0.01,47158499999
-1.0,0.0,0.01,47208500000
-1.0,0.0,0.01,47258499999
-1.0,0.0,0.01,47308489999
-1.0,0.0,0.01,47358499999
-1.0,0.0,0.01,47408499999
-1.0,0.0,0.01,47458500000
-1.0,0.0,0.01,47508499999
-1.0,0.0,0.01,47558489999
-1.0,0.0,0.01,47608499999
-1.0,0.0,0.01,47658499999
-1.0,0.0,0.01,47708500000
-1.0,0.0,0.01,47758499999
-1.0,0.0,0.01,47808489999
-1.0,0.0,0.01,47858499999
-1.0,0.0,0.01,47908499999
-1.0,0.0,0.01,47958500000
-1.0,0.0,0.01,48008499999
-1.0,0.0,0.01,48058489999
-1.0,0.0,0.01,48108499999
-1.0,0.0,0.01,48158499999
-1.0,0.0,0.01,48208500000
-1.0,0.0,0.01,48258499999
-1.0,0.0,0.01,48308489999
-1.0,0.0,0.01,48358499999
-1.0,0.0,0.01,48408499999
-1.0,0.0,0.01,48458500000
-1.0,0.0,0.01,48508499999
-1.0,0.0,0.01,48558489999
-1.0,0.0,0.01,48608499999
-1.0,0.0,0.01,48658499999
-1.0,0.0,0.01,48708500000
-1.0,0.0,0.01,48758499999
-1.0,0.0,0.01,48808489999
-1.0,0.0,0.01,48858499999
-1.0,0.0,0.01,48908499999
-1.0,0.0,0.01,48958500000
-1.0,0.0,0.01,49008499999
-1.0,0.0,0.01,49058489999
-1.0,0.0,0.01,49108499999
-1.0,-0.75,0.01,49158499999
-1.0,-0.75,0.01,49208500000
-1.0,-0.75,0.01,49258499999
-1.0,-0.75,0.01,49308489999
-1.0,-0.75,0.01,49358499999
-1.0,-0.75,0.01,49408499999
-1.0,-0.75,0.01,49458500000
-1.0,-0.75,0.01,49508499999
-1.0,-0.75,0.01,49558489999
0.0,-0.75,0.01,49608499999
0.0,-0.75,0.01,49658499999
0.0,-0.75,0.01,49708500000
0.0,-0.75,0.01,49758499999
0.0,-0.75,0.01,49808489999
0.0,-0.75,0.01,49858499999
0.0,-0.75,0.01,49908499999
0.0,-0.75,0.01,49958500000
0.0,-0.75,0.01,50008499999
1.0,-0.75,0.0,50058489999
1.0,-0.75,0.0,50108499999
1.0,-0.75,0.0,50158499999
1.0,-0.75,0.0,50208500000
1.0,-0.75,0.0,50258499999
1.0,-0.75,0.0,50308489999
1.0,-0.75,0.0,50358499999
